word,a_to_h_letter_count,frequency_score,a_to_h_sequence,match_status,puzzle_id,fen,moves,rating,rating_deviation,popularity,nb_plays,themes,lichess_url,opening_tags,daily_date
"probe","2","828","be","exact","Nr5to","1r6/2pk3p/3p2p1/2pn1p2/2NrP3/PPR1KP2/5P1P/6R1 w - - 3 30","e4d5 b8e8 c4e5 e8e5","1580","75","100","143","endgame mate mateIn2 short","https://lichess.org/PVslaqyD#59","",""
"crepe","3","827","cee","exact","dOKeg","4r1r1/pb3k2/4p2p/3q1p2/PPBp1p2/5P2/4Q1PP/1R2R1K1 b - - 2 26","d5f3 c4e6 f7f8 e2f3 b7f3 e6g8","1606","76","100","1382","advantage intermezzo long middlegame","https://lichess.org/6xZlLarx/black#52","",""
"knack","2","826","ac","exact","eGn6k","2kr3r/pp2bpp1/2p1pnbp/q1n5/2PP1N1B/P1N2P2/1P1QB1PP/2KR3R w - - 3 15","b2b4 a5a3 d2b2 c5b3","1586","221","100","6","middlegame","https://lichess.org/q5DLCTYC#29","Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation",""
"force","3","825","fce","exact","SyquF","5rk1/1pp3pp/1n4b1/p1N1p3/P1PP4/1PQ5/5qBP/5R1K b - - 1 30","f2d4 f1f8 g8f8 c5e6 f8e7 e6d4","1599","75","100","1258","attraction crushing fork long middlegame","https://lichess.org/5VnFffO5/black#60","",""
"debut","3","824","deb","exact","OfOcL","8/K7/1P5p/3kbbpP/3p4/8/3R4/8 b - - 4 53","d5e4 d2e2 e4d5 e2e5 d5e5 b6b7","1568","75","100","1320","advancedPawn advantage endgame long sacrifice","https://lichess.org/cczumBqA/black#106","",""
"order","2","823","de","exact","mo7AL","8/8/p7/5p2/PP1K4/8/3k4/8 b - - 1 55","f5f4 d4e4 f4f3 e4f3","1594","77","100","265","crushing endgame pawnEndgame short","https://lichess.org/xC6WB4GN/black#110","",""
"haste","3","822","hae","exact","Wloaa","r3k3/1p6/p5p1/2Qp4/5P1q/P3P3/1P2KP1n/R1B5 w q - 1 19","c5d5 h4g4 e2d3 a8d8 d5d8 e8d8","1523","76","97","2382","advantage endgame long pin","https://lichess.org/AFYJmvwN#37","",""
"teeth","3","821","eeh","exact","Uw7pn","8/8/kp2N2P/p3p3/6p1/4Kbb1/8/8 b - - 0 48","g3f4 e6f4 e5f4 e3f4 f3d5 h6h7","1597","76","100","798","advancedPawn crushing endgame long","https://lichess.org/DJV2ggF3/black#96","",""
"agent","3","820","age","exact","kYcvZ","5r2/R1b3N1/2p1Pkp1/1p1p4/3P2p1/2P5/6P1/6K1 b - - 8 39","f8c8 a7c7 c8c7 g7e8 f6e6 e8c7","1496","75","100","505","attraction crushing endgame fork long sacrifice","https://lichess.org/M4FZvpHT/black#78","",""
"widen","2","819","de","exact","MUEaa","8/6k1/3K3p/1p2Pp1P/8/8/8/8 b - - 1 41","g7f7 d6d7 b5b4 e5e6","1593","75","100","295","crushing endgame pawnEndgame short","https://lichess.org/aXbrtFL0/black#82","",""
"slice","2","817","ce","exact","PX7Qn","6k1/2q3p1/2N1rp1p/3b4/3Pp3/2Q1P3/5PPP/2R3K1 w - - 2 29","c6b4 c7c3 c1c3 e6b6","1615","74","100","183","advantage endgame master short","https://lichess.org/Ska0rAGb#57","",""
"ingot","1","816","g","exact","o7BBh","r4rk1/pp3p2/3p1Ppp/2p1p3/3nP1qP/1P1PbNN1/1PP3P1/R2Q1R1K w - - 3 18","f3d4 g4h4","1620","77","100","374","kingsideAttack mate mateIn1 middlegame oneMove","https://lichess.org/7K5LiOlF#35","Sicilian_Defense Sicilian_Defense_Bowdler_Attack",""
"clash","3","815","cah","exact","kifcJ","r2r2k1/5pp1/P3p3/Q6p/2R5/4q1P1/6PP/2R2K2 b - - 4 32","d8d2 c4c8 g8h7 a5h5 e3h6 h5h6","1543","75","100","687","crushing endgame long","https://lichess.org/Sm8uM2xk/black#64","",""
"blood","2","814","bd","exact","7XkYs","6k1/2pr1pp1/7p/p3P3/Pp1P4/1q2PQ1P/6P1/5RK1 w - - 0 28","d4d5 b3d5 f3d5 d7d5","1603","76","100","431","advantage endgame short","https://lichess.org/cBVB6wYc#55","",""
"abode","4","813","abde","exact","noQ8s","8/3k4/5P2/4pN2/p3P1K1/1pP5/1P6/8 w - - 0 52","f5e3 a4a3 b2a3 b3b2 f6f7 d7e7 f7f8q e7f8","1615","74","96","9119","advancedPawn advantage endgame knightEndgame veryLong","https://lichess.org/VoumxRmY#103","",""
"cacti","3","806","cac","exact","3Lvkt","1k5r/1p2n1pp/5pq1/QN1r4/3b4/1P4N1/P4PPP/2R3K1 b - - 0 23","h8c8 c1c8 e7c8 a5c7 b8a8 c7c8","1591","75","100","890","deflection long mate mateIn3 middlegame queensideAttack","https://lichess.org/zOproZjM/black#46","",""
"tacky","2","805","ac","exact","xs0hf","8/6b1/1PP3k1/4p3/4P3/Bp3pp1/6P1/2K5 b - - 0 43","f3g2 a3c5 g7f8 c5g1","1614","77","100","308","bishopEndgame crushing defensiveMove endgame quietMove short","https://lichess.org/zLVMehAy/black#86","",""
"demon","2","804","de","exact","V0fmx","6k1/p5p1/P2q3p/R2p1b2/4r3/8/4nPPP/3Q1R1K w - - 4 34","a5d5 d6h2 h1h2 e4h4","1593","83","100","76","middlegame","https://lichess.org/5tDNey6p#67","",""
"begin","3","801","beg","exact","RBoX9","r3r1k1/1q3R1p/3p2pB/p1p5/1p6/3Pn1PP/PPPQ3K/5R2 w - - 7 28","d2e3 b7f7 f1f7 e8e3 f7g7 g8h8","1621","77","100","675","advantage intermezzo long middlegame","https://lichess.org/RtHQ3tP9#55","",""
"fuzzy","1","800","f","exact","l1uwK","Qn2kb1r/p3pppp/5n2/3pqb2/2P5/5K2/P2N1PPP/R4BNR w k - 4 12","a1e1 f5g4","1587","75","100","1898","mate mateIn1 oneMove opening","https://lichess.org/ISZTBOfz#23","Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System",""
"patch","3","799","ach","exact","vbwwY","4k3/2R5/1K2Pp2/1P3Pp1/6P1/7p/r7/8 w - - 0 50","b6c6 a2c2 c6b6 c2c7 b6c7 h3h2","1341","74","100","479","advancedPawn crushing endgame long rookEndgame","https://lichess.org/dglveNQv#99","",""
"admin","2","797","ad","exact","HN9rr","8/8/p2k2pp/2p1p3/PP2Pp1P/2K2P2/6P1/8 w - - 0 43","b4b5 a6b5 a4b5 d6c7","1577","76","100","887","crushing defensiveMove endgame pawnEndgame short","https://lichess.org/qqwaufjE#85","",""
"omega","3","796","ega","exact","0CSLk","r3r1k1/p4ppp/q5b1/8/3P3P/8/P2QBPP1/R3K2R w KQ - 1 22","e1f1 e8e2 d2e2 g6d3 e2d3 a6d3","1506","78","100","181","advantage long middlegame pin sacrifice","https://lichess.org/OHemHdeR#43","",""
"tabby","3","795","abb","exact","9dQni","8/8/5p2/4p1p1/PK2P1Pp/5k1P/8/8 b - - 0 56","f3e4 a4a5 e4d5 b4b5 d5d6 b5b6","1589","80","100","68","crushing defensiveMove endgame long pawnEndgame quietMove","https://lichess.org/Zy6WFhZP/black#112","",""
"macho","3","794","ach","exact","hberh","2rr2k1/p5pp/b3p3/1pqpPp2/1B3P2/P3nNPK/R1B4P/3Q3R b - - 9 24","c5c2 a2c2 e3d1 c2c8 d1f2 h3g2 d8c8 g2f2","1363","75","100","453","advantage middlegame veryLong","https://lichess.org/9tla9rmj/black#48","",""
"skiff","2","792","ff","exact","DLhfo","r2r2k1/6np/2p2Rp1/p1p5/P1Pq2P1/1P3Q1P/8/5R1K b - - 6 32","d4d3 f6f8 d8f8 f3d3","1599","76","100","300","advantage deflection middlegame short","https://lichess.org/r2eNPAgO/black#64","",""
"basis","2","791","ba","exact","aMUGV","8/8/6kN/5p2/2K4P/6P1/8/1b6 w - - 3 46","h6g8 b1a2 c4d3 a2g8","1610","76","100","80","endgame","https://lichess.org/Kh1r1SNA#91","",""
"verge","3","789","ege","exact","v6yVa","rn2r1k1/ppp1bppp/8/8/3N2B1/3Q4/PPPP2qP/R1B1K2R w KQ - 0 13","g4f3 e7h4 e1d1 g2h1 f3h1 e8e1","1577","75","100","266","doubleCheck long mate mateIn3 opening sacrifice","https://lichess.org/dSJ9CocK#25","Elephant_Gambit Elephant_Gambit_Paulsen_Countergambit",""
"botch","3","788","bch","exact","NtNC4","2N4R/1pp2p2/k2p1pb1/p2P4/PP2p1r1/K1P5/8/8 b - - 0 35","b7b6 b4b5 a6b7 c8e7 g6h7 h8h7","1467","78","100","95","endgame","https://lichess.org/MUruyxui/black#70","",""
"crawl","2","787","ca","exact","VOzso","R1b3r1/4pp1p/1k3np1/pNp5/P3P3/2N2P1P/6P1/6K1 b - - 0 26","c8d7 c3d5 f6d5 a8g8","1583","75","100","955","advantage deflection endgame short","https://lichess.org/KKGNtHF0/black#52","",""
"cubic","3","785","cbc","exact","YB2Kf","8/p7/1kP5/8/6R1/2p3P1/1r6/6K1 w - - 0 42","g4c4 c3c2 c6c7 b2b1 g1f2 c2c1q","1599","77","100","637","advancedPawn crushing endgame exposedKing long promotion rookEndgame","https://lichess.org/N6Y6UHEb#83","",""
"wrack","2","783","ac","exact","NqE9G","3r4/5k2/p1p2pR1/8/2pp2P1/q2P1N2/2P1QPP1/6K1 w - - 2 29","g6h6 a3c1 e2e1 c1h6","1615","108","100","75","endgame equality fork short","https://lichess.org/DbUKObes#57","",""
"guide","3","782","gde","exact","4Y1HB","8/8/p2k1Pp1/1p4P1/1PpK3P/P7/8/8 w - - 2 46","h4h5 g6h5 g5g6 d6e6 g6g7 e6f7","1602","76","100","913","crushing endgame long pawnEndgame","https://lichess.org/Hy8yK5xE#91","",""
"foist","1","781","f","exact","XW1e8","8/4r1kp/1p4p1/pP2q3/Pp6/5Q2/6PP/5R1K b - - 1 37","e5e2 f3f8","1614","75","100","531","endgame mate mateIn1 oneMove","https://lichess.org/IuRWAHzH/black#74","",""
"cameo","3","780","cae","exact","DuNqe","8/8/p1k5/3p2p1/2PPp1P1/4K3/P7/8 b - - 0 39","a6a5 c4d5 c6d5 a2a4 d5d6 e3e4","1500","77","100","260","crushing endgame long pawnEndgame quietMove zugzwang","https://lichess.org/IwXfYic9/black#78","",""
"under","2","779","de","exact","Wr27s","2kr3r/ppp2ppp/2n5/b6q/4n3/P1NPBp1P/1PP2P2/1K1RQB1R b - - 3 15","h8e8 d3e4 d8d1 e1d1","1593","75","100","1011","advantage middlegame short","https://lichess.org/eS4YI9Sc/black#30","Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation",""
"actor","2","778","ac","exact","srPV4","8/kpN5/p2pQ2p/2b1p3/q5P1/2PP3P/1P3r2/1K1R1R2 w - - 1 38","e6c4 a4c2 b1a1 c2b2","1583","75","100","174","mate mateIn2 middlegame queensideAttack short","https://lichess.org/rWlmSa3P#75","",""
"fraud","3","776","fad","exact","TMn9c","6k1/R2n1pp1/4p2p/3qP3/3P4/3Q1NKP/1r3PP1/8 b - - 4 29","d7e5 f3e5 b2b3 a7a8 d5a8 d3b3","1596","75","100","402","advantage deflection endgame long","https://lichess.org/TLmZGZ1D/black#58","",""
"harpy","2","775","ha","exact","WWO7N","7k/R7/p6p/6pK/P3r3/7P/8/8 b - - 1 42","e4a4 h5g6 a4b4 a7a8 b4b8 a8b8","1587","123","100","36","endgame master","https://lichess.org/xHXhOdnW/black#84","",""
"climb","2","773","cb","exact","EiJTI","8/3n1k2/2P5/1R6/2P5/4r3/PK6/8 b - - 0 59","d7f6 c6c7 e3e8 b5b8","1597","76","100","314","advancedPawn crushing endgame short","https://lichess.org/UY43Rl9J/black#118","",""
"refer","3","772","efe","exact","HCKGC","4rk2/p6p/6pP/1R3p1n/8/1BP2R2/PP4PK/2r5 w - - 0 38","b5b7 e8e1 b7b8 f8e7 f3e3 e1e3","1600","74","100","344","crushing endgame long quietMove","https://lichess.org/ZgM3dkU7#75","",""
"olden","2","771","de","exact","f15il","6k1/3q3p/3pr1pB/1p1Pnp2/1P1Q4/6PP/r4PK1/2R2B2 w - - 0 30","d5e6 d7b7 g2g1 e5f3","1607","75","100","672","crushing middlegame short","https://lichess.org/fUUQ8HDH#59","",""
"clerk","2","770","ce","exact","zowsE","3rb1k1/4bppp/4p3/1p2P3/5BN1/1P1Q3P/5PP1/2r2RK1 w - - 0 29","d3d8 c1f1 g1f1 e7d8","1585","108","100","73","equality intermezzo middlegame short","https://lichess.org/3KS7XDTg#57","",""
"debar","4","769","deba","exact","SjlMT","rn2k2r/p1p1pp1p/1p4pn/3q4/8/3P1P2/PPPQ2PP/RN2K1NR w KQkq - 0 9","d2h6 d5e5 g1e2 e5b2 e1g1 b2a1 b1c3 a1b2 h6g7 h8f8","1612","74","95","22019","advantage defensiveMove middlegame trappedPiece veryLong","https://lichess.org/Dzhm6PV7#17","Modern_Defense Modern_Defense_Other_variations",""
"ethic","3","767","ehc","exact","Ju4Jx","2k4r/3n4/1pp1N3/4q3/4PpQ1/P7/1PP3P1/3R2K1 w - - 4 32","e6f4 e5c5 g1f1 h8h1 f1e2 c5c2","1582","86","100","41","endgame","https://lichess.org/9DLsLehR#63","",""
"cairn","2","766","ca","exact","VWe4O","4rk2/RQR1npp1/4bqr1/7p/8/B5P1/P4P1P/6K1 b - - 2 23","f6a1 c7c1 a1c1 a3c1","1582","75","100","1658","advantage defensiveMove middlegame short","https://lichess.org/wWH86rxo/black#46","",""
"ghoul","2","764","gh","exact","yNZVf","8/8/4k2P/3p1pp1/6P1/4K3/8/8 b - - 0 48","e6f6 g4f5 f6f5 h6h7","1599","75","100","1584","advancedPawn crushing endgame pawnEndgame short","https://lichess.org/7tgFksfx/black#96","",""
"crude","3","762","cde","exact","0tCfa","8/p2R4/q3r1k1/4Bp1p/3p1P2/7P/6P1/2R4K b - - 1 43","e6c6 c1c6 a6c6 d7d6 c6d6 e5d6","1604","74","100","554","crushing endgame fork long","https://lichess.org/viFKd8d6/black#86","",""
"apart","2","761","aa","exact","tdlj7","4k3/R2n1p1r/2B1bB1p/8/1bP5/1r6/5PPP/4R1K1 b - - 2 24","b4e1 a7a8 b3b8 a8b8","1612","75","100","2666","mate mateIn2 middlegame pillsburysMate pin short","https://lichess.org/k9lCYKQU/black#48","",""
"scale","3","760","cae","exact","3u3jT","1k1r4/pp1n1p2/2b1p2p/4P3/4N3/2P1B2P/q4Rr1/1R2Q1K1 w - - 0 22","g1g2 c6e4 g2h2 a2b1 e1b1 e4b1","1703","75","100","129","middlegame","https://lichess.org/uTqqs7Fj#43","",""
"older","2","759","de","exact","5lTWX","2r3k1/3Q1bpp/3R4/p3PR2/2pPp3/P1P1P2P/1r3KP1/3qB3 w - - 1 30","f2f1 d1e2 f1g1 e2g2","1592","75","100","97","middlegame","https://lichess.org/smH1JrlA#59","",""
"abbot","3","755","abb","exact","1kuCK","8/8/2K5/3p2k1/p2P4/1p6/8/4B3 w - - 0 48","e1c3 a4a3 c3b4 b3b2 b4a3 b2b1q","1578","75","100","215","advancedPawn bishopEndgame crushing endgame long promotion","https://lichess.org/suibfNGm#95","",""
"bound","2","751","bd","exact","3UjH1","3k4/5p2/2B1p1b1/1p2P1P1/1P3P2/2Pp4/3K1P1p/8 w - - 2 48","c3c4 b5c4 b4b5 d8c7","1595","75","100","1030","bishopEndgame crushing endgame short","https://lichess.org/F5inyyB6#95","",""
"befit","3","750","bef","exact","YLW1r","r4r1k/1bp3pp/1p4q1/3pNn2/1Q6/8/PPP2PPP/4RRK1 b - - 7 19","g6g5 b4f8 a8f8 e5f7 h8g8 f7g5","1607","75","100","1580","advantage kingsideAttack long middlegame sacrifice","https://lichess.org/FtN3eIWB/black#38","",""
"drawn","2","749","da","exact","VwM0Z","7r/pp3pk1/2pr3p/q2nRQp1/3P4/5NP1/PP3PP1/1K2R3 w - - 0 25","e5e7 d5c3 b2c3 a5f5","1590","76","100","819","crushing discoveredAttack middlegame short","https://lichess.org/e1GPz1IL#49","",""
"itchy","2","747","ch","exact","yVahl","rnb2rk1/pp3ppp/8/3p4/7q/1N2P3/PP1NB3/R1BQ1R1K w - - 2 16","h1g2 c8h3 g2h1 h3f1","1616","75","100","742","advantage discoveredAttack opening short skewer","https://lichess.org/S1D0BQMR#31","Queens_Pawn_Game Queens_Pawn_Game_Colle_System",""
"cheer","4","746","chee","exact","4rt9a","r4r1k/pp3Ppp/5b2/8/2R5/5P2/PPP3PP/1K5R b - - 0 25","a8c8 c4c8 f8c8 h1e1 c8f8 e1e8 f6e7 e8e7","1436","75","96","4846","advantage endgame pin quietMove veryLong","https://lichess.org/bvMh7G7W/black#50","",""
"bagel","4","745","bage","exact","RF1s2","r2k4/pb1p2pp/1p2r3/8/1BBQ2n1/6P1/P4p1P/5K2 w - - 0 29","c4e6 b7a6 e6c4 a6c4 d4c4 g4e3 f1f2 e3c4","1771","74","95","17692","attraction crushing endgame exposedKing fork veryLong","https://lichess.org/8VpzMkGe#57","",""
"guess","2","744","ge","exact","XN4e1","1q3rk1/4b1p1/1P6/R2p3p/2pB2rP/4P1PQ/2R2P1K/8 w - - 2 38","a5d5 g4h4 h3h4 e7h4","1608","75","100","316","advantage middlegame pin short","https://lichess.org/ua6vcKWp#75","",""
"broad","3","743","bad","exact","RFlZs","8/8/1p3p2/1rpkpPp1/rPRp2Pp/PR1P1P1P/1K6/8 w - - 0 40","b4c5 b5b3 b2b3 a4c4 d3c4 d5c5","1539","75","100","248","crushing endgame long rookEndgame","https://lichess.org/nImeWp4w#79","",""
"chard","4","741","chad","exact","LMySS","8/1rpQ2pk/3p1p1p/2p2P2/4P3/P1P3PP/q1rRBB1K/8 w - - 0 32","e2h5 c2d2 h5g6 h7h8 d7c8 a2g8 c8b7 d2f2","1527","77","95","6319","advantage hangingPiece master masterVsMaster middlegame pin veryLong","https://lichess.org/kVgOrRwm#63","",""
"caput","2","740","ca","exact","udH0K","B1bqr1k1/3n1ppp/4pn2/p3N3/PbpP1B2/6P1/1P2PP1P/R2Q1RK1 w - - 1 18","e5c4 c8a6 a8c6 a6c4","1618","151","100","39","equality opening short","https://lichess.org/a8K0Yve5#35","",""
"leant","2","739","ea","exact","Q11R3","3r1b2/1pk3p1/1P1p1p2/3P2p1/Q3P3/5P2/1P2KBqr/4R3 b - - 0 26","c7c8 e1c1 c8b8 a4a7","1629","75","100","114","mate mateIn2 middlegame short","https://lichess.org/uuKY9lAC/black#52","",""
"harsh","3","738","hah","exact","Odr2U","r6r/pp4k1/2p5/5Q2/3P2p1/4q1P1/PP4PP/R4RK1 w - - 1 28","g1h1 h8h2 h1h2 a8h8 f5h5 h8h5","1628","75","100","760","attraction endgame long mate mateIn3 sacrifice","https://lichess.org/ANRTUKWq#55","",""
"curse","2","737","ce","exact","CAtUu","2kr4/2p2Rpp/2b1p3/4P3/1b2P3/2N4P/Pq2N1P1/2Q4K b - - 2 25","b4c3 c1c3 b2c3 e2c3","1616","111","100","64","equality middlegame short","https://lichess.org/cJhZHOou/black#50","",""
"swing","1","735","g","exact","BcscK","4B3/8/1Q4pk/3p4/3Pb3/P1K4P/1P6/6q1 w - - 0 46","b6b3 g1e1","1621","341","100","3","endgame","https://lichess.org/QgwgNXKM#91","",""
"gumbo","2","732","gb","exact","YAh8W","5r2/pp1k1qp1/3p4/4pR2/1PP4B/P7/6Q1/7K b - - 0 32","f7f5 g2b7 d7e8 b7e7","1597","75","100","465","endgame mate mateIn2 short","https://lichess.org/DKjVhWJD/black#64","",""
"green","3","730","gee","exact","0yp2T","r3k3/pp3pp1/2n1p3/3p1r2/3P2K1/2P1P1bP/PP1NQ1Pq/R6R b q - 3 20","f5g5 g4g5 g3f4 e3f4 h2g3 e2g4","1610","74","100","320","advantage hangingPiece long middlegame","https://lichess.org/TPu2gQ3S/black#40","",""
"chasm","3","729","cha","exact","jUM94","4rr2/2R2pkp/6p1/1p6/p4q1P/2R5/6P1/Q6K b - - 1 33","f4h4 c3h3 h4f6 h3h7 g7h7 a1f6","1291","75","100","1106","advantage deflection discoveredAttack endgame long","https://lichess.org/0J8EoCqB/black#66","",""
"brush","2","725","bh","exact","EjDFq","5rk1/7R/p5Pb/1p1bBp2/1Q3P2/8/1PP1KP2/2qr4 b - - 5 31","d5c4 b4c4 b5c4 h7h8","1597","74","100","169","middlegame","https://lichess.org/MCJ6nusy/black#62","",""
"crane","3","724","cae","exact","ijiuL","2r3k1/pp3pp1/2p2n1p/8/6P1/1PQ1P2P/P2qN3/2R2K2 b - - 2 23","d2a2 c1a1 f6e4 a1a2 e4c3 e2c3","1568","75","99","1647","advantage endgame long trappedPiece","https://lichess.org/LpjQy7Ef/black#46","",""
"abled","4","722","abed","exact","Tv8l2","8/7p/1p6/p3k1p1/1PPp1pP1/P2K1P1P/8/8 w - - 0 38","b4b5 a5a4 c4c5 b6c5 b5b6 e5d6 b6b7 d6c7 b7b8q c7b8","1681","77","100","268","crushing endgame pawnEndgame quietMove veryLong zugzwang","https://lichess.org/3YOmJJiK#75","",""
"habit","3","721","hab","exact","wczzi","7r/P7/4k1p1/1K3pP1/8/8/7p/7R b - - 0 51","e6d6 h1h2 h8h2 a7a8q h2b2 b5c4","1586","99","100","47","endgame","https://lichess.org/CYdcm41k/black#102","",""
"lithe","2","716","he","exact","kVkX1","8/8/pKp5/3b1p1p/2p1kB2/P1P3P1/1P6/8 w - - 3 35","b6a6 h5h4 g3h4 e4f4","1586","75","100","1234","bishopEndgame crushing deflection endgame short","https://lichess.org/7cbtjrTU#69","",""
"fifty","2","713","ff","exact","LsNUx","8/5P1k/2prr1pp/2q1p3/1p2R1P1/5Q2/PP3P2/4R1K1 b - - 0 30","e6f6 f7f8q f6f3 f8f3","1599","75","100","158","endgame master","https://lichess.org/U4HesU25/black#60","",""
"giant","2","711","ga","exact","Rk9pd","8/6p1/r6p/3P1K2/4Pp2/pr3Pk1/R5P1/R7 w - - 3 47","e4e5 g7g6 f5e4 a6a4","1572","75","100","173","endgame mate mateIn2 rookEndgame short","https://lichess.org/1eqHszVu#93","",""
"legal","3","710","ega","exact","CuJMq","6bk/p6p/3PqrpP/n7/4B3/P1BPP3/1PQn4/1K3R2 w - - 2 31","c2d2 e6a2 b1c2 g8b3 c2c1 a2a1","1581","75","99","1595","long master mate mateIn3 middlegame queensideAttack","https://lichess.org/gVTHLjia#61","",""
"fatal","3","709","faa","exact","HyDTC","3r2k1/5qpp/5p2/R1B5/2p5/1b3Q1P/5PP1/3R2K1 b - - 0 30","d8d1 f3d1 b3d1 a5a8 f7e8 a8e8","1602","75","100","609","advantage endgame long sacrifice","https://lichess.org/pLuK2yUZ/black#60","",""
"flunk","1","708","f","exact","IEgDU","r1b3rk/pppqn3/2np1Q1p/2b4B/4PB2/5N2/PP3PPP/R3R1K1 b - - 0 16","h8h7 f6h6","1615","115","100","23","middlegame","https://lichess.org/YLuocGau/black#32","Scotch_Game Scotch_Game_Goring_Gambit",""
"began","4","707","bega","exact","jlx8l","8/1Q4p1/P5kp/8/5n2/7P/6PK/5q2 b - - 4 46","f4e2 b7e4 g6f7 e4f3 f1f3 g2f3 e2d4 a6a7","1802","78","93","2188","advancedPawn crushing endgame veryLong","https://lichess.org/I4IruBGA/black#92","",""
"scoff","3","703","cff","exact","1mZIn","8/8/1pk2p1R/2p2Np1/3b4/8/2r3K1/1R6 w - - 2 43","g2f3 c2f2 f3g4 f2f4 g4h5 f4f5","1595","75","100","521","advantage deflection endgame exposedKing long","https://lichess.org/c2Y2Lm9C#85","",""
"covey","2","702","ce","exact","XIygb","8/5pkp/p2pp1p1/4b3/2qN4/3R3P/PQ3P2/K7 w - - 3 38","b2c3 c4c3 d3c3 e5d4","1616","75","100","345","crushing endgame master pin short","https://lichess.org/OhYXBULP#75","",""
"vogue","2","698","ge","exact","jMRVS","6r1/pp1nk3/4pp2/3p4/8/2P2Nq1/PP1Q2P1/2K1R3 w - - 0 26","d2d5 g3e1 f3e1 e6d5","1592","87","100","48","endgame","https://lichess.org/HsiZ89IR#51","",""
"owing","1","697","g","exact","ZCDsX","r2q1b1r/pp2kpp1/4R3/1B1P3p/6Q1/2N5/PP1K1PPP/n1B5 b - - 0 14","f7e6 g4e6","1621","124","100","11","middlegame","https://lichess.org/tCxmhadv/black#28","English_Opening English_Opening_Caro-Kann_Defensive_System",""
"booth","2","694","bh","exact","jCLsq","2Q5/3P1pkp/6p1/p7/1p3B2/6PK/8/1q6 w - - 2 43","d7d8q b1h1 h3g4 h1h5","1597","76","100","2824","endgame mate mateIn2 short","https://lichess.org/wGjgtNY3#85","",""
"chide","4","692","chde","exact","tdqaz","8/8/2k4p/p1p2p2/P1K2Pp1/1P4P1/7P/8 w - - 0 33","c4c3 c6d5 c3d3 h6h5 d3c3 d5e4 c3c4 e4f3 c4c5 f3g2","1561","77","97","5213","advantage endgame pawnEndgame quietMove veryLong zugzwang","https://lichess.org/pc36rv4Y#65","",""
"elfin","2","691","ef","exact","TqPft","5r2/7k/p2p1rp1/1p1Ppn1p/4B3/1P1Q1P2/P1P2q2/1K1R2R1 b - - 2 31","f2e3 e4f5 e3d3 f5d3","1600","75","100","222","advantage middlegame short","https://lichess.org/88aygDm6/black#62","",""
"ebony","2","690","eb","exact","2PYkT","r2k3r/1p3Qb1/p2p3p/3Pn1p1/8/3B2B1/PqP2PPP/R4RK1 w - - 1 19","f7g7 e5f3 g2f3 b2g7","1595","126","100","54","discoveredAttack equality middlegame short","https://lichess.org/LF7N85uH#37","",""
"neigh","3","689","egh","exact","3SVca","5kr1/8/p2N4/1pp1Q1N1/4P3/2PP4/PP2q1K1/8 w - - 3 37","g2h3 e2h5 h3g2 g8g5 e5g5 h5g5","1592","74","100","178","endgame","https://lichess.org/621tC9PN#73","",""
"kneed","3","687","eed","exact","AjHml","8/p1p5/6pp/3PK3/1k6/8/P5PP/8 b - - 3 34","b4a3 e5e6 a3b4 e6d7 b4c5 d7c7","1592","74","100","255","crushing endgame long pawnEndgame","https://lichess.org/2kqimyql/black#68","",""
"decoy","3","686","dec","exact","ta7cl","r1r3k1/1b1n1ppp/1q1bpn2/p2pN3/1p1P4/2PQB2P/PPBN1PP1/R4RK1 b - - 1 16","d6e5 d4e5 b7a6 e3b6 a6d3 c2d3","1606","75","100","1064","advantage discoveredAttack long middlegame","https://lichess.org/s9St5Bgk/black#32","Pirc_Defense Pirc_Defense_Other_variations",""
"tribe","2","681","be","exact","Yyj5z","5rk1/pQ3ppp/3q1b2/2p5/2B5/8/P4PPP/4R1K1 b - - 0 21","d6b6 b7f7 f8f7 e1e8","1580","76","100","994","endgame mate mateIn2 pin sacrifice short","https://lichess.org/V2XIKLsl/black#42","",""
"cease","4","680","ceae","exact","QPOUM","3rr1k1/qp3ppp/p7/2bP1b2/P2p4/1B3P2/1P1Q1BPP/2RR2K1 w - - 3 25","f2d4 c5d4 d2d4 e8e1 g1f2 a7d4 d1d4 e1c1","1552","76","96","3832","advantage intermezzo kingsideAttack middlegame veryLong","https://lichess.org/FJncOVBB#49","",""
"eager","4","679","eage","exact","4AeGY","r3R1k1/5p1p/p1nq2p1/1pp2bB1/3b4/P2P2P1/B1P2P1P/4Q1K1 b - - 3 24","a8e8 e1e8 d6f8 a2f7 g8g7 g5h6 g7h6 e8f8","1714","76","98","4064","attraction crushing deflection kingsideAttack middlegame veryLong","https://lichess.org/SYqYPFcT/black#48","",""
"birth","2","678","bh","exact","5dksD","r2q1r1k/pp1bn1b1/2n3p1/2P2pN1/2Bpp3/BQ6/P2P2PP/RN2R1K1 b - - 3 18","c6e5 b3h3 g7h6 h3h6","1595","75","100","363","kingsideAttack mate mateIn2 middlegame short","https://lichess.org/wsAbDO5P/black#36","Modern_Defense Modern_Defense_Other_variations",""
